Timestamps,Date,mm/h Max Precip Rate,m3/m3 Water Content,degree_C Soil Temperature,mS/cm Saturation Extract EC,kPa Atmospheric Pressure,degree_C Air Temperature
22/02/22 6:45,22/02/22,24,0.415,9.8,0.442,99.44,17.1
22/02/22 7:00,22/02/22,0,0.415,9.8,0.442,99.45,17.1
22/02/22 7:15,22/02/22,12,0.415,9.8,0.442,99.49,17.3
22/02/22 7:30,22/02/22,24,0.415,9.8,0.442,99.45,17.4
22/02/22 7:45,22/02/22,108,0.415,9.8,0.438,99.67,17.1
22/02/22 8:00,22/02/22,72,0.415,10.2,0.418,99.7,16
22/02/22 8:15,22/02/22,144,0.415,11.1,0.408,99.77,15.6
22/02/22 8:30,22/02/22,60,0.415,11.7,0.399,99.81,15.3
22/02/22 8:45,22/02/22,24,0.415,12.2,0.396,99.8,15
22/02/22 9:00,22/02/22,24,0.414,12.4,0.396,99.81,14.9
22/02/22 9:15,22/02/22,12,0.413,12.5,0.397,99.83,14.8
22/02/22 9:30,22/02/22,12,0.413,12.5,0.398,99.82,14.8
22/02/22 9:45,22/02/22,12,0.413,12.6,0.398,99.82,15
22/02/22 10:00,22/02/22,12,0.413,12.6,0.398,99.82,15.1
22/02/22 10:15,22/02/22,12,0.413,12.7,0.398,99.83,15.1
22/02/22 10:30,22/02/22,12,0.413,12.8,0.398,99.84,15.2
22/02/22 10:45,22/02/22,12,0.413,12.9,0.398,99.83,15.3
22/02/22 11:00,22/02/22,12,0.413,12.9,0.398,99.82,15.3
22/02/22 11:15,22/02/22,12,0.413,13,0.397,99.81,15.4
22/02/22 11:30,22/02/22,12,0.413,13.2,0.395,99.83,15.5
22/02/22 11:45,22/02/22,12,0.413,13.4,0.397,99.82,15.5
22/02/22 12:00,22/02/22,12,0.413,13.4,0.397,99.8,15.4
22/02/22 12:15,22/02/22,12,0.413,13.5,0.397,99.82,15.2
22/02/22 12:30,22/02/22,12,0.413,13.5,0.397,99.82,15.1
22/02/22 12:45,22/02/22,12,0.413,13.5,0.397,99.78,15
22/02/22 13:00,22/02/22,12,0.413,13.5,0.397,99.78,14.8
22/02/22 13:15,22/02/22,12,0.413,13.5,0.397,99.75,14.8
22/02/22 13:30,22/02/22,12,0.413,13.5,0.397,99.72,14.8
22/02/22 13:45,22/02/22,12,0.413,13.5,0.398,99.74,14.8
22/02/22 14:00,22/02/22,0,0.413,13.4,0.4,99.74,14.8
22/02/22 14:15,22/02/22,0,0.412,13.3,0.402,99.72,15
22/02/22 14:30,22/02/22,12,0.412,13.2,0.403,99.71,15
22/02/22 14:45,22/02/22,12,0.413,13.2,0.405,99.68,14.9
22/02/22 15:00,22/02/22,0,0.412,13.1,0.405,99.68,15.1
22/02/22 15:15,22/02/22,0,0.412,13.1,0.406,99.67,15.4
22/02/22 15:30,22/02/22,0,0.412,13,0.407,99.72,15.4
22/02/22 15:45,22/02/22,0,0.412,13,0.406,99.78,15.4
22/02/22 16:00,22/02/22,0,0.412,12.9,0.406,99.82,15.4
22/02/22 16:15,22/02/22,0,0.413,12.8,0.408,99.79,15.3
22/02/22 16:30,22/02/22,0,0.413,12.8,0.409,99.76,15.4
22/02/22 16:45,22/02/22,0,0.413,12.8,0.41,99.79,15.4
22/02/22 17:00,22/02/22,0,0.413,12.7,0.408,99.78,15.3
22/02/22 17:15,22/02/22,0,0.413,12.6,0.409,99.85,15.3
22/02/22 17:30,22/02/22,12,0.413,12.6,0.409,99.85,15.2
22/02/22 17:45,22/02/22,0,0.413,12.6,0.41,99.9,15.2
22/02/22 18:00,22/02/22,12,0.413,12.5,0.41,99.91,15.1
22/02/22 18:15,22/02/22,12,0.413,12.5,0.41,99.96,15.1
22/02/22 18:30,22/02/22,12,0.413,12.4,0.41,99.94,15
22/02/22 18:45,22/02/22,0,0.413,12.4,0.41,99.98,15
22/02/22 19:00,22/02/22,0,0.413,12.4,0.411,100.04,14.9
22/02/22 19:15,22/02/22,0,0.413,12.3,0.412,100.03,14.9
22/02/22 19:30,22/02/22,0,0.413,12.3,0.414,100.04,14.8
22/02/22 19:45,22/02/22,12,0.413,12.2,0.414,100.1,14.8
22/02/22 20:00,22/02/22,0,0.413,12.2,0.414,100.11,14.8
22/02/22 20:15,22/02/22,0,0.413,12.2,0.414,100.14,14.7
22/02/22 20:30,22/02/22,0,0.413,12.1,0.414,100.11,14.3
22/02/22 20:45,22/02/22,0,0.413,12.1,0.413,100.16,14
22/02/22 21:00,22/02/22,0,0.413,12.1,0.413,100.15,13.8
22/02/22 21:15,22/02/22,0,0.413,12,0.414,100.17,13.6
22/02/22 21:30,22/02/22,0,0.413,12,0.414,100.24,13
22/02/22 21:45,22/02/22,0,0.413,12,0.414,100.28,12.1
22/02/22 22:00,22/02/22,0,0.413,11.9,0.415,100.3,11.4
22/02/22 22:15,22/02/22,0,0.413,11.9,0.415,100.3,10.7
22/02/22 22:30,22/02/22,0,0.413,11.9,0.414,100.31,10.1
22/02/22 22:45,22/02/22,0,0.413,11.8,0.415,100.34,9.6
22/02/22 23:00,22/02/22,0,0.413,11.8,0.416,100.35,9
22/02/22 23:15,22/02/22,0,0.413,11.8,0.416,100.39,8.6
22/02/22 23:30,22/02/22,0,0.413,11.8,0.417,100.43,8.1
22/02/22 23:45,22/02/22,0,0.413,11.7,0.415,100.4,7.8
23/02/22 0:00,23/02/22,0,0.413,11.7,0.416,100.43,7.3
23/02/22 0:15,23/02/22,0,0.413,11.7,0.415,100.47,7.1
23/02/22 0:30,23/02/22,0,0.413,11.7,0.414,100.5,6.7
23/02/22 0:45,23/02/22,0,0.413,11.6,0.417,100.51,6.4
23/02/22 1:00,23/02/22,0,0.413,11.6,0.417,100.55,6.1
23/02/22 1:15,23/02/22,0,0.413,11.6,0.418,100.58,5.9
23/02/22 1:30,23/02/22,0,0.413,11.6,0.416,100.58,5.6
23/02/22 1:45,23/02/22,0,0.413,11.5,0.417,100.61,5.4
23/02/22 2:00,23/02/22,0,0.413,11.5,0.417,100.62,5.1
23/02/22 2:15,23/02/22,0,0.414,11.5,0.417,100.64,4.9
23/02/22 2:30,23/02/22,0,0.414,11.5,0.417,100.65,4.6
23/02/22 2:45,23/02/22,0,0.414,11.5,0.418,100.67,4.5
23/02/22 3:00,23/02/22,0,0.414,11.4,0.418,100.71,4.3
23/02/22 3:15,23/02/22,0,0.414,11.4,0.419,100.73,4.1
23/02/22 3:30,23/02/22,0,0.414,11.4,0.419,100.75,3.8
23/02/22 3:45,23/02/22,0,0.414,11.4,0.419,100.76,3.4
23/02/22 4:00,23/02/22,0,0.414,11.4,0.419,100.8,3
23/02/22 4:15,23/02/22,0,0.414,11.3,0.419,100.84,2.6
23/02/22 4:30,23/02/22,0,0.414,11.3,0.419,100.88,2.2
23/02/22 4:45,23/02/22,0,0.414,11.3,0.419,100.89,1.8
23/02/22 5:00,23/02/22,0,0.414,11.3,0.419,100.92,1.5
23/02/22 5:15,23/02/22,0,0.414,11.3,0.419,100.95,1.4
23/02/22 5:30,23/02/22,0,0.414,11.3,0.419,100.97,1.1
23/02/22 5:45,23/02/22,0,0.414,11.2,0.42,100.98,1
23/02/22 6:00,23/02/22,0,0.414,11.2,0.419,101.01,0.9
23/02/22 6:15,23/02/22,0,0.414,11.2,0.42,101.03,0.8
23/02/22 6:30,23/02/22,0,0.414,11.2,0.42,101.03,0.8
23/02/22 6:45,23/02/22,0,0.414,11.2,0.419,101.01,0.7
23/02/22 7:00,23/02/22,0,0.414,11.2,0.419,101,0.6
23/02/22 7:15,23/02/22,0,0.414,11.1,0.42,101,0.5
23/02/22 7:30,23/02/22,0,0.414,11.1,0.419,101.02,0.4
23/02/22 7:45,23/02/22,0,0.414,11.1,0.419,101.03,0.4
23/02/22 8:00,23/02/22,0,0.414,11.1,0.419,101.06,0.4
23/02/22 8:15,23/02/22,0,0.414,11.1,0.42,101.08,0.5
23/02/22 8:30,23/02/22,0,0.414,11.1,0.42,101.06,0.6
23/02/22 8:45,23/02/22,0,0.414,11.1,0.42,101.05,0.6
23/02/22 9:00,23/02/22,0,0.414,11.1,0.42,101.1,0.7
23/02/22 9:15,23/02/22,0,0.414,11,0.421,101.11,0.8
23/02/22 9:30,23/02/22,0,0.414,11,0.422,101.12,0.8
23/02/22 9:45,23/02/22,0,0.414,11,0.422,101.14,0.7
23/02/22 10:00,23/02/22,0,0.414,11,0.421,101.16,0.8
23/02/22 10:15,23/02/22,0,0.414,11,0.422,101.13,1
23/02/22 10:30,23/02/22,0,0.414,11,0.421,101.1,1.3
23/02/22 10:45,23/02/22,0,0.414,11,0.421,101.1,1.5
23/02/22 11:00,23/02/22,0,0.414,11,0.421,101.11,1.6
23/02/22 11:15,23/02/22,0,0.414,10.9,0.421,101.11,1.7
23/02/22 11:30,23/02/22,0,0.414,10.9,0.421,101.11,1.6
23/02/22 11:45,23/02/22,0,0.414,10.9,0.421,101.13,1.7
23/02/22 12:00,23/02/22,0,0.414,10.9,0.42,101.15,1.8
23/02/22 12:15,23/02/22,0,0.414,10.9,0.42,101.1,1.6
23/02/22 12:30,23/02/22,0,0.414,10.9,0.422,101.04,1.6
23/02/22 12:45,23/02/22,0,0.414,10.9,0.422,101.05,1.7
23/02/22 13:00,23/02/22,0,0.414,10.9,0.422,101.03,1.7
23/02/22 13:15,23/02/22,0,0.414,10.9,0.421,100.99,1.6
23/02/22 13:30,23/02/22,0,0.414,10.9,0.422,100.91,1.7
23/02/22 13:45,23/02/22,0,0.414,10.9,0.422,100.86,2
23/02/22 14:00,23/02/22,0,0.414,10.9,0.422,100.85,2
23/02/22 14:15,23/02/22,0,0.414,10.8,0.422,100.85,1.8
23/02/22 14:30,23/02/22,0,0.414,10.8,0.421,100.91,1.6
23/02/22 14:45,23/02/22,0,0.414,10.8,0.422,100.97,1.4
23/02/22 15:00,23/02/22,0,0.414,10.8,0.421,100.92,1.3
23/02/22 15:15,23/02/22,0,0.414,10.8,0.422,100.91,1
23/02/22 15:30,23/02/22,0,0.414,10.8,0.422,100.86,0.9
23/02/22 15:45,23/02/22,0,0.414,10.8,0.422,100.79,0.8
23/02/22 16:00,23/02/22,0,0.414,10.8,0.422,100.69,0.6
23/02/22 16:15,23/02/22,0,0.414,10.8,0.422,100.8,0.4
23/02/22 16:30,23/02/22,12,0.414,10.8,0.422,100.93,0.1
23/02/22 16:45,23/02/22,12,0.414,10.8,0.423,100.93,-0.2
23/02/22 17:00,23/02/22,12,0.414,10.8,0.423,100.93,-0.3
23/02/22 17:15,23/02/22,12,0.414,10.8,0.422,100.9,-0.4
23/02/22 17:30,23/02/22,0,0.414,10.8,0.422,100.97,-0.4
23/02/22 17:45,23/02/22,0,0.414,10.7,0.423,100.84,-0.5
23/02/22 18:00,23/02/22,0,0.414,10.7,0.422,100.81,-0.7
23/02/22 18:15,23/02/22,0,0.414,10.7,0.423,100.75,-0.6
23/02/22 18:30,23/02/22,0,0.414,10.7,0.422,100.71,-0.7
23/02/22 18:45,23/02/22,0,0.414,10.7,0.423,100.76,-0.8
23/02/22 19:00,23/02/22,0,0.414,10.7,0.423,100.78,-0.9
23/02/22 19:15,23/02/22,0,0.414,10.7,0.423,100.75,-1
23/02/22 19:30,23/02/22,0,0.414,10.7,0.422,100.74,-1
23/02/22 19:45,23/02/22,0,0.414,10.7,0.423,100.74,-1
23/02/22 20:00,23/02/22,0,0.414,10.7,0.423,100.74,-1
23/02/22 20:15,23/02/22,0,0.414,10.7,0.423,100.74,-1
23/02/22 20:30,23/02/22,0,0.414,10.7,0.423,100.73,-1.1
23/02/22 20:45,23/02/22,12,0.414,10.7,0.423,100.72,-1.1
23/02/22 21:00,23/02/22,0,0.414,10.7,0.423,100.75,-1.1
23/02/22 21:15,23/02/22,0,0.414,10.7,0.423,100.75,-1.1
23/02/22 21:30,23/02/22,0,0.414,10.7,0.424,100.63,-0.9
23/02/22 21:45,23/02/22,0,0.414,10.6,0.424,100.68,-0.9
23/02/22 22:00,23/02/22,0,0.414,10.6,0.424,100.65,-0.7
23/02/22 22:15,23/02/22,0,0.414,10.6,0.424,100.63,-0.6
23/02/22 22:30,23/02/22,0,0.414,10.6,0.426,100.61,-0.5
23/02/22 22:45,23/02/22,0,0.414,10.6,0.425,100.64,-0.6
23/02/22 23:00,23/02/22,0,0.414,10.6,0.425,100.58,-0.6
23/02/22 23:15,23/02/22,0,0.414,10.6,0.424,100.59,-0.6
23/02/22 23:30,23/02/22,0,0.414,10.5,0.425,100.58,-0.6
23/02/22 23:45,23/02/22,0,0.414,10.5,0.424,100.67,-0.8
24/02/22 0:00,24/02/22,0,0.414,10.5,0.423,100.62,-0.6
24/02/22 0:15,24/02/22,0,0.414,10.5,0.423,100.55,-0.4
24/02/22 0:30,24/02/22,0,0.415,10.5,0.421,100.51,-0.6
24/02/22 0:45,24/02/22,0,0.415,10.5,0.42,100.52,-0.7
24/02/22 1:00,24/02/22,0,0.415,10.5,0.42,100.46,-0.8
24/02/22 1:15,24/02/22,0,0.415,10.5,0.42,100.49,-0.8
24/02/22 1:30,24/02/22,0,0.415,10.5,0.42,100.47,-0.8
24/02/22 1:45,24/02/22,0,0.415,10.5,0.421,100.47,-0.7
24/02/22 2:00,24/02/22,0,0.414,10.5,0.42,100.5,-0.6
24/02/22 2:15,24/02/22,0,0.415,10.5,0.421,100.51,-0.5
24/02/22 2:30,24/02/22,0,0.415,10.5,0.422,100.53,-0.5
24/02/22 2:45,24/02/22,0,0.415,10.5,0.422,100.54,-0.5
24/02/22 3:00,24/02/22,0,0.415,10.4,0.42,100.45,-0.4
24/02/22 3:15,24/02/22,0,0.415,10.4,0.419,100.47,-0.4
24/02/22 3:30,24/02/22,0,0.415,10.4,0.419,100.44,-0.5
24/02/22 3:45,24/02/22,0,0.415,10.4,0.419,100.48,-0.6
24/02/22 4:00,24/02/22,0,0.415,10.4,0.419,100.39,-0.5
24/02/22 4:15,24/02/22,0,0.415,10.4,0.419,100.47,-0.6
24/02/22 4:30,24/02/22,0,0.415,10.4,0.419,100.5,-0.6
24/02/22 4:45,24/02/22,0,0.415,10.4,0.419,100.53,-0.5
24/02/22 5:00,24/02/22,0,0.415,10.3,0.417,100.55,-0.5
24/02/22 5:15,24/02/22,0,0.415,9.5,0.417,100.63,-0.5
24/02/22 5:30,24/02/22,0,0.416,8.2,0.418,100.53,-0.4
24/02/22 5:45,24/02/22,0,0.416,7.4,0.421,100.48,-0.4
24/02/22 6:00,24/02/22,0,0.416,6.9,0.421,100.51,-0.5
24/02/22 6:15,24/02/22,0,0.417,6.5,0.421,100.59,-0.6
24/02/22 6:30,24/02/22,0,0.417,6.2,0.42,100.54,-0.5
24/02/22 6:45,24/02/22,0,0.417,6,0.421,100.52,-0.4
24/02/22 7:00,24/02/22,0,0.417,5.8,0.42,100.57,-0.4
24/02/22 7:15,24/02/22,0,0.417,5.6,0.421,100.55,-0.4
24/02/22 7:30,24/02/22,0,0.418,5.5,0.418,100.57,-0.4
24/02/22 7:45,24/02/22,0,0.418,5.4,0.419,100.6,-0.4
24/02/22 8:00,24/02/22,0,0.418,5.4,0.417,100.57,-0.3
24/02/22 8:15,24/02/22,0,0.417,5.6,0.416,100.57,-0.3
24/02/22 8:30,24/02/22,0,0.417,5.8,0.415,100.57,-0.2
24/02/22 8:45,24/02/22,0,0.417,6.1,0.413,100.54,-0.2
24/02/22 9:00,24/02/22,0,0.417,6.2,0.413,100.56,-0.1
24/02/22 9:15,24/02/22,0,0.417,6.4,0.411,100.55,0
24/02/22 9:30,24/02/22,0,0.417,6.6,0.41,100.58,0
24/02/22 9:45,24/02/22,0,0.417,6.6,0.411,100.56,0
24/02/22 10:00,24/02/22,0,0.417,6.6,0.411,100.56,0
24/02/22 10:15,24/02/22,0,0.417,6.7,0.408,100.54,0.1
24/02/22 10:30,24/02/22,24,0.417,6.8,0.409,100.54,0.1
24/02/22 10:45,24/02/22,24,0.417,6.9,0.409,100.51,0.2
24/02/22 11:00,24/02/22,48,0.417,6.9,0.411,100.48,0.3
24/02/22 11:15,24/02/22,24,0.417,6.9,0.411,100.45,0.4
24/02/22 11:30,24/02/22,24,0.417,7,0.409,100.41,0.6
24/02/22 11:45,24/02/22,24,0.417,6.9,0.41,100.35,1
24/02/22 12:00,24/02/22,0,0.417,6.8,0.409,100.33,1.3
24/02/22 12:15,24/02/22,24,0.417,6.9,0.408,100.28,1.4
24/02/22 12:30,24/02/22,0,0.417,7,0.41,100.21,1.6
24/02/22 12:45,24/02/22,0,0.417,7.1,0.408,100.15,1.7
24/02/22 13:00,24/02/22,0,0.416,7.2,0.408,100.11,2
24/02/22 13:15,24/02/22,0,0.416,7.3,0.407,100.08,2.1
24/02/22 13:30,24/02/22,0,0.416,7.4,0.407,100.07,2.2
24/02/22 13:45,24/02/22,0,0.416,7.4,0.409,100.07,2.3
24/02/22 14:00,24/02/22,0,0.416,7.5,0.408,100.05,2.3
24/02/22 14:15,24/02/22,0,0.416,7.6,0.407,100.06,2.4
24/02/22 14:30,24/02/22,0,0.416,7.6,0.406,100.07,2.4
24/02/22 14:45,24/02/22,12,0.416,7.7,0.407,100.06,2.4
24/02/22 15:00,24/02/22,0,0.416,7.8,0.408,100.02,2.6
24/02/22 15:15,24/02/22,0,0.416,7.8,0.407,100.09,2.6
24/02/22 15:30,24/02/22,0,0.416,7.9,0.408,100.09,2.7
24/02/22 15:45,24/02/22,12,0.416,7.9,0.41,100.07,2.8
24/02/22 16:00,24/02/22,0,0.416,8,0.41,100.1,2.8
24/02/22 16:15,24/02/22,0,0.416,8,0.408,100.06,2.7
24/02/22 16:30,24/02/22,12,0.416,8,0.407,100.05,2.6
24/02/22 16:45,24/02/22,0,0.416,8,0.409,100.07,2.6
24/02/22 17:00,24/02/22,0,0.416,8.1,0.409,100.08,2.5
24/02/22 17:15,24/02/22,0,0.416,8.1,0.41,100.09,2.5
24/02/22 17:30,24/02/22,12,0.416,8.2,0.41,100.12,2.4
24/02/22 17:45,24/02/22,0,0.416,8.2,0.411,100.13,2.3
24/02/22 18:00,24/02/22,12,0.416,8.2,0.411,100.14,2.2
24/02/22 18:15,24/02/22,0,0.416,8.3,0.411,100.15,2.1
24/02/22 18:30,24/02/22,0,0.416,8.3,0.41,100.14,2
24/02/22 18:45,24/02/22,12,0.416,8.3,0.411,100.13,2
24/02/22 19:00,24/02/22,0,0.416,8.4,0.41,100.13,2
24/02/22 19:15,24/02/22,0,0.416,8.4,0.412,100.15,2
24/02/22 19:30,24/02/22,0,0.416,8.4,0.411,100.14,2
24/02/22 19:45,24/02/22,12,0.416,8.4,0.412,100.13,2.1
24/02/22 20:00,24/02/22,0,0.416,8.5,0.412,100.13,2.2
24/02/22 20:15,24/02/22,12,0.416,8.5,0.411,100.16,2.2
24/02/22 20:30,24/02/22,12,0.416,8.5,0.411,100.14,2.2
24/02/22 20:45,24/02/22,12,0.416,8.5,0.413,100.15,2.2
24/02/22 21:00,24/02/22,12,0.416,8.6,0.411,100.18,2.2
24/02/22 21:15,24/02/22,12,0.416,8.6,0.413,100.21,2.3
24/02/22 21:30,24/02/22,12,0.416,8.6,0.413,100.22,2.2
24/02/22 21:45,24/02/22,12,0.416,8.6,0.412,100.27,2.1
24/02/22 22:00,24/02/22,0,0.416,8.6,0.411,100.29,1.9
24/02/22 22:15,24/02/22,12,0.416,8.6,0.412,100.31,1.8
24/02/22 22:30,24/02/22,12,0.416,8.7,0.412,100.32,1.6
24/02/22 22:45,24/02/22,12,0.416,8.7,0.412,100.36,1.4
24/02/22 23:00,24/02/22,12,0.416,8.7,0.412,100.39,1.3
24/02/22 23:15,24/02/22,0,0.416,8.7,0.412,100.4,1.2
24/02/22 23:30,24/02/22,12,0.416,8.7,0.413,100.41,1
24/02/22 23:45,24/02/22,0,0.416,8.7,0.412,100.43,0.9
25/02/22 0:00,25/02/22,0,0.416,8.8,0.411,100.47,0.8
25/02/22 0:15,25/02/22,0,0.416,8.8,0.41,100.5,0.8
25/02/22 0:30,25/02/22,0,0.416,8.8,0.411,100.54,0.7
25/02/22 0:45,25/02/22,0,0.416,8.8,0.412,100.55,0.5
25/02/22 1:00,25/02/22,0,0.416,8.9,0.412,100.58,0.5
25/02/22 1:15,25/02/22,0,0.415,8.9,0.412,100.61,0.4
25/02/22 1:30,25/02/22,0,0.415,8.9,0.412,100.61,0.4
25/02/22 1:45,25/02/22,0,0.415,8.9,0.412,100.61,0.4
25/02/22 2:00,25/02/22,0,0.415,8.9,0.413,100.62,0.5
25/02/22 2:15,25/02/22,0,0.415,8.9,0.413,100.64,0.4
25/02/22 2:30,25/02/22,0,0.415,9,0.413,100.66,0.4
25/02/22 2:45,25/02/22,0,0.415,9,0.414,100.67,0.4
25/02/22 3:00,25/02/22,0,0.415,9,0.413,100.69,0.4
25/02/22 3:15,25/02/22,0,0.415,9,0.413,100.7,0.4
25/02/22 3:30,25/02/22,0,0.415,9,0.414,100.73,0.4
25/02/22 3:45,25/02/22,0,0.415,9,0.414,100.76,0.4
25/02/22 4:00,25/02/22,0,0.415,9.1,0.413,100.79,0.3
25/02/22 4:15,25/02/22,0,0.415,9.1,0.414,100.83,0.1
25/02/22 4:30,25/02/22,0,0.415,9.1,0.413,100.87,0
25/02/22 4:45,25/02/22,0,0.415,9.1,0.414,100.9,-0.2
25/02/22 5:00,25/02/22,0,0.415,9.1,0.414,100.93,-0.4
25/02/22 5:15,25/02/22,0,0.415,9.1,0.414,100.97,-0.5
25/02/22 5:30,25/02/22,0,0.415,9.2,0.415,101.01,-0.6
25/02/22 5:45,25/02/22,0,0.415,9.2,0.415,101.04,-0.6
25/02/22 6:00,25/02/22,0,0.415,9.2,0.415,101.06,-0.7
25/02/22 6:15,25/02/22,0,0.415,9.2,0.415,101.09,-0.8
25/02/22 6:30,25/02/22,0,0.415,9.2,0.415,101.12,-0.9
25/02/22 6:45,25/02/22,0,0.415,9.2,0.416,101.15,-1
25/02/22 7:00,25/02/22,0,0.415,9.2,0.416,101.18,-1
25/02/22 7:15,25/02/22,0,0.415,9.2,0.414,101.22,-1.1
25/02/22 7:30,25/02/22,0,0.415,9.3,0.412,101.26,-1.1
25/02/22 7:45,25/02/22,0,0.415,9.3,0.412,101.3,-1.1
25/02/22 8:00,25/02/22,0,0.415,9.3,0.415,101.33,-1.1
25/02/22 8:15,25/02/22,0,0.415,9.3,0.416,101.36,-1.1
25/02/22 8:30,25/02/22,0,0.415,9.3,0.416,101.36,-1
25/02/22 8:45,25/02/22,0,0.415,9.3,0.417,101.38,-1
25/02/22 9:00,25/02/22,0,0.415,9.3,0.417,101.39,-1
25/02/22 9:15,25/02/22,0,0.415,9.3,0.416,101.4,-0.8
25/02/22 9:30,25/02/22,0,0.415,9.3,0.416,101.41,-0.7
25/02/22 9:45,25/02/22,0,0.415,9.3,0.416,101.44,-0.6
25/02/22 10:00,25/02/22,0,0.415,9.4,0.416,101.46,-0.5
25/02/22 10:15,25/02/22,0,0.415,9.4,0.416,101.48,-0.5
25/02/22 10:30,25/02/22,0,0.415,9.4,0.416,101.49,-0.4
25/02/22 10:45,25/02/22,0,0.415,9.4,0.416,101.51,-0.4
25/02/22 11:00,25/02/22,0,0.415,9.4,0.416,101.53,-0.4
25/02/22 11:15,25/02/22,0,0.415,9.4,0.416,101.54,-0.3
25/02/22 11:30,25/02/22,0,0.415,9.4,0.416,101.55,-0.2
25/02/22 11:45,25/02/22,0,0.415,9.4,0.416,101.55,-0.1
25/02/22 12:00,25/02/22,0,0.415,9.4,0.416,101.54,0
25/02/22 12:15,25/02/22,0,0.415,9.4,0.416,101.54,0
25/02/22 12:30,25/02/22,0,0.415,9.4,0.417,101.52,0
25/02/22 12:45,25/02/22,0,0.415,9.4,0.417,101.5,0.1
25/02/22 13:00,25/02/22,0,0.415,9.5,0.417,101.49,0.1
25/02/22 13:15,25/02/22,0,0.415,9.5,0.417,101.48,0.1
25/02/22 13:30,25/02/22,0,0.415,9.5,0.416,101.48,0.1
25/02/22 13:45,25/02/22,0,0.415,9.5,0.418,101.47,0.1
25/02/22 14:00,25/02/22,0,0.415,9.5,0.419,101.45,0.2
25/02/22 14:15,25/02/22,0,0.415,9.5,0.419,101.46,0.3
25/02/22 14:30,25/02/22,0,0.415,9.5,0.419,101.45,0.5
25/02/22 14:45,25/02/22,0,0.415,9.5,0.419,101.46,0.5
25/02/22 15:00,25/02/22,0,0.415,9.5,0.418,101.45,0.6
25/02/22 15:15,25/02/22,0,0.415,9.5,0.417,101.44,0.5
25/02/22 15:30,25/02/22,0,0.415,9.5,0.416,101.44,0.4
25/02/22 15:45,25/02/22,0,0.415,9.5,0.417,101.44,0.3
25/02/22 16:00,25/02/22,0,0.415,9.5,0.418,101.43,0.2
25/02/22 16:15,25/02/22,0,0.415,9.5,0.418,101.45,-0.1
25/02/22 16:30,25/02/22,0,0.415,9.6,0.418,101.46,-0.4
25/02/22 16:45,25/02/22,0,0.415,9.6,0.418,101.46,-0.6
25/02/22 17:00,25/02/22,0,0.415,9.6,0.418,101.47,-0.8
25/02/22 17:15,25/02/22,0,0.415,9.6,0.418,101.48,-0.9
25/02/22 17:30,25/02/22,0,0.415,9.6,0.417,101.47,-1
25/02/22 17:45,25/02/22,0,0.415,9.6,0.418,101.53,-1.1
25/02/22 18:00,25/02/22,0,0.415,9.6,0.419,101.54,-1.2
25/02/22 18:15,25/02/22,0,0.415,9.6,0.419,101.54,-1.3
25/02/22 18:30,25/02/22,0,0.415,9.6,0.42,101.53,-1.4
25/02/22 18:45,25/02/22,0,0.415,9.6,0.42,101.55,-1.4
25/02/22 19:00,25/02/22,0,0.415,9.6,0.419,101.57,-1.5
25/02/22 19:15,25/02/22,0,0.415,9.6,0.419,101.56,-1.6
25/02/22 19:30,25/02/22,0,0.415,9.6,0.419,101.56,-1.7
25/02/22 19:45,25/02/22,0,0.415,9.6,0.419,101.58,-1.7
25/02/22 20:00,25/02/22,0,0.415,9.6,0.419,101.56,-1.8
25/02/22 20:15,25/02/22,0,0.415,9.6,0.419,101.59,-1.9
25/02/22 20:30,25/02/22,0,0.415,9.6,0.419,101.59,-1.9
25/02/22 20:45,25/02/22,0,0.415,9.6,0.419,101.59,-2
25/02/22 21:00,25/02/22,0,0.415,9.6,0.42,101.59,-2
25/02/22 21:15,25/02/22,0,0.415,9.6,0.42,101.62,-2
25/02/22 21:30,25/02/22,0,0.415,9.6,0.42,101.62,-2
25/02/22 21:45,25/02/22,0,0.415,9.6,0.42,101.63,-2
25/02/22 22:00,25/02/22,0,0.415,9.7,0.42,101.63,-2
25/02/22 22:15,25/02/22,0,0.415,9.7,0.42,101.63,-2
25/02/22 22:30,25/02/22,0,0.415,9.7,0.42,101.63,-2
25/02/22 22:45,25/02/22,0,0.415,9.7,0.42,101.6,-2
25/02/22 23:00,25/02/22,0,0.415,9.7,0.42,101.64,-2
25/02/22 23:15,25/02/22,0,0.415,9.7,0.42,101.63,-2
25/02/22 23:30,25/02/22,0,0.415,9.7,0.42,101.62,-2
25/02/22 23:45,25/02/22,0,0.415,9.7,0.421,101.63,-2
26/02/22 0:00,26/02/22,0,0.415,9.7,0.42,101.59,-2
26/02/22 0:15,26/02/22,0,0.415,9.7,0.42,101.58,-1.8
26/02/22 0:30,26/02/22,0,0.415,9.7,0.42,101.55,-1.9
26/02/22 0:45,26/02/22,0,0.415,9.7,0.42,101.54,-2
26/02/22 1:00,26/02/22,0,0.415,9.7,0.42,101.54,-2
26/02/22 1:15,26/02/22,0,0.415,9.7,0.42,101.55,-2.1
26/02/22 1:30,26/02/22,0,0.415,9.7,0.42,101.52,-2.1
26/02/22 1:45,26/02/22,0,0.415,9.7,0.42,101.49,-2.2
26/02/22 2:00,26/02/22,0,0.415,9.7,0.42,101.51,-2.2
26/02/22 2:15,26/02/22,0,0.415,9.7,0.421,101.49,-2.2
